highlight,title,author,note,location
"“I’ve been a little cruel today,” said rich dad. “But I want you to always remember this talk. I want you to always think of Mrs. Martin. And I want you always to remember that donkey. Never forget that fear and desire can lead you into life’s biggest trap if you’re not aware of them controlling your thinking. To spend your life living in fear, never exploring your dreams, is cruel. To work hard for money, thinking that it will buy you things that will make you happy is also cruel. To wake up in the middle of the night terrified about paying bills is a horrible way to live. To live a life dictated by the size of a paycheck is not really living a life. Thinking that a job makes you secure is lying to yourself. That’s cruel, and that’s the trap I want you to avoid. I’ve seen how money runs people’s lives. Don’t let that happen to you. Please don’t let money run your",Rich Dad Poor Dad: What The Rich Teach Their Kids About Money - That The Poor And Middle Class Do Not!,Robert T. Kiyosaki,"uploaded,uploaded",680.0
"1. Prove the no countable difference: step 1: since 5 is infinite there is an injection from N to S, let the range be S and show \xef\xbf\xbd Nt--I SN U Al. find bijection since A is countable either all of this ins. there are finitely many things in A not in SN or countably infinite range of things in A not in SN. Identity covers case 1. For case two just prepend the missing elements. For case 3 let f- (sand ? N and FCS (2h TID}Step 2: Use this fact to complete the proof Using the bijection f- from above we * fine a new bijection h, where h Lx) = {had = flex) if \xef\xbf\xbd in S N, X otherwise}",Paradox and infinity,rahul,".flash,logic,downloaded,uploaded,uploaded",1.0
"1. Prove the no countable difference: step 1: since 5 is infinite there is an injection from N to S, let the range be S"" and show � Nt--I SN U Al. find bijection since A is countable either all of this ins. there are finitely many things in A not in SN or countably infinite range of things in A not in SN. Identity covers case 1. For case two just prepend the missing elements. For case 3 let f- (sand ? N and FCS (2h TID}Step 2: Use this fact to complete the proof Using the bijection f- from above we * fine a new bijection h, where h Lx) = {had = flex) if � in S N, X otherwise}",Paradox and infinity,rahul,".flash,logic,uploaded,uploaded",1.0
No countable difference: if S is infinite and A is countable IS|=|S BU Al,Paradox and infinity,rahul,".flash,logic,uploaded,uploaded",0.0
"So in deep learning, we\ll usually use just a holdout set. It\s okay, because usually we\ll work with a large samples where even one holdout set is representative. So there is no need to use multiple holdout sets. In this video we discussed that models can easily overfit if they have enough parameters for it. And discussed some ways to assess model quality to validate them, like holdout set or cross-validation.",Overfitting problem and model validation - National Research University Higher School of Economics | Coursera,coursera.org,".flash,downloaded,uploaded,uploaded",0.0
"So in deep learning, well usually use just a holdout set. Its okay, because usually well work with a large samples where even one holdout set is representative. So there is no need to use multiple holdout sets. In this video we discussed that models can easily overfit if they have enough parameters for it. And discussed some ways to assess model quality to validate them, like holdout set or cross-validation.",Overfitting problem and model validation - National Research University Higher School of Economics | Coursera,coursera.org,"downloaded,uploaded,uploaded",0.0
"So in deep learning, well usually use just a holdout set. Its okay, because usually well work with a large samples where even one holdout set is representative. So there is no need to use multiple holdout sets. In this video we discussed that models can easily overfit if they have enough parameters for it. And discussed some ways to assess model quality to validate them, like holdout set or cross-validation.""",Overfitting problem and model validation - National Research University Higher School of Economics | Coursera,coursera.org,".flash,uploaded,uploaded",0.0
"1. Prove the no countable difference: step 1: since 5 is infinite there is an injection from N to S, let the range be S"" and show � Nt--I SN U Al. find bijection since A is countable either all of this ins. there are finitely many things in A not in SN or countably infinite range of things in A not in SN. Identity covers case 1. For case two just prepend the missing elements. For case 3 let f- (sand ? N and FCS (2h TID}Step 2: Use this fact to complete the proof Using the bijection f- from above we * fine a new bijection h, where h Lx) = {had = flex) if � in S N, X otherwise}",b'Paradox and infinity',b'rahul',"b'.flash,logic',uploaded,uploaded",1.0
No countable difference: if S is infinite and A is countable IS|=|S BU Al,b'Paradox and infinity',b'rahul',"b'.flash,logic',uploaded,uploaded",0.0
"b'An important application is document enrichment  where words or phrases in a document are linked to entities in a given background KG, and then the KG is leveraged  to help readers better comprehend the document with entity  types [Tonon et al., 2016] and direct relations between pairs  of entities'",b'2005.00153.pdf',b'arxiv.org',"b'.flash,knowledge graphs,machine learning',uploaded,uploaded",0.0
"b'Knowledge Graph. A KG is an undirected graph G =  hV, Ei where V is a set of vertices representing entities and  E \xe2\x8a\x86 V \xc3\x97 V is a set of undirected edges representing entity  relations. Edge directions, relation types, and entity attributes  arXiv:2005.00153v1 [cs.AI] 1 May 2020 are ignored since they are not essential to our approach. Each  entity v \xe2\x88\x88 V is annotated with its type which is a class defined  in an ontology, denoted by type(v) \xe2\x88\x88 T. Classes in T constitute a subsumption hierarchy. We only consider class hierarchies and leave more general ontologies for future work'",b'2005.00153.pdf',b'arxiv.org',"b'.flash,knowledge graphs,machine learning',uploaded,uploaded",1.0
"b'OptimSearch which efficiently searches  a KG and finds ERGs that connect all the input entities and  do not exceed a predefined diameter bound. In brief, OptimSearch performs pruned searches starting from each input  entity and merges paths having a common end vertex into a'",b'2005.00153.pdf',b'arxiv.org',"b'.flash,knowledge graphs,machine learning',uploaded,uploaded",2.0
"b'As you can clearly see, the Birth weight, the IQ Score, and stock price return often form a bell-shaped curve. Similarly, there are many other social and natural datasets that follow Normal Distribution'",b'Statistics for Data Science: What is Normal Distribution?',b'Subhash Meena',"b'.flash,probability',uploaded,uploaded",0.0
"b'We can simplify the Normal Distribution\xe2\x80\x99s Probability Density by using only two parameters: \xf0\x9d\x9d\xbb Mean and \xf0\x9d\x9b\x942. This curve is symmetric around the Mean. Also as you can see for this distribution, the Mean, Median, and Mode are all the same.'",b'Statistics for Data Science: What is Normal Distribution?',b'Subhash Meena',"b'.flash,probability',uploaded,uploaded",1.0
b'For a Normal Distribution:\n\nProduct of two Normal Distribution results into a Normal Distribution\nThe Sum of two Normal Distributions is a Normal Distribution\nConvolution of two Normal Distribution is also a Normal Distribution\nFourier Transformation of a Normal Distribution is also Normal',b'Statistics for Data Science: What is Normal Distribution?',b'Subhash Meena',"b'.flash,probability',uploaded,uploaded",2.0
b'68.27% of data lies within 1 standard deviation of the mean\n95.45% of data lies within 2 standard deviations of the mean\n99.73% of data lies within 3 standard deviations of the mean',b'Statistics for Data Science: What is Normal Distribution?',b'Subhash Meena',"b'.flash,probability',uploaded,uploaded",3.0
b'Q_Q Plot\nQuantiles are cut points dividing the range of a probability distribution into continuous intervals with equal probabilities or dividing the observations in a sample in the same way.\n\n2 quantile is known as the Median\n4 quantile is known as the Quartile\n10 quantile is known as the Decile\n100 quantile is known as the Percentile\n',b'Statistics for Data Science: What is Normal Distribution?',b'Subhash Meena',"b'.flash,probability',uploaded,uploaded",8.0
b'The Q-Q plot or quantile-quantile plot is a scatter plot created by plotting two sets of quantiles against one another.',b'Statistics for Data Science: What is Normal Distribution?',b'Subhash Meena',"b'.flash,probability',uploaded,uploaded",9.0
"b'Now, let\xe2\x80\x99s say the paleontology marks follow a normal distribution with mean 60 and a standard deviation of 4. On the other hand, the fashion designing marks follow a normal distribution with mean 79 and standard deviation of 2.\n\nWe will have to calculate the z score by standardization of both these distributions:\n\n\n\nThus, Ross scored 1.25 standard deviations above the mean score while Rachel scored only 0.5 standard deviations above the mean score. Hence we can say that Ross Performed better than Rachel.'",b'Statistics for Data Science: What is Normal Distribution?',b'Subhash Meena',"b'.flash,probability',uploaded,uploaded",4.0
"b'Here, Mode > Median > Mean.\nIn the Normal Distribution, Mean, Median and Mode are equal but in a negatively skewed distribution, we express the general relationship between the central tendency measured as:\n\nMode > Median > Mean'",b'Statistics for Data Science: What is Normal Distribution?',b'Subhash Meena',"b'.flash,probability',uploaded,uploaded",5.0
